_id,Measure,Race_Ethnicity,Estimate,State,Ratio
ObjectId("5ea70f4c0e75000020037158"),Adults who needed care right away for an illness, injury, or condition in the last 12 months who sometimes or never got care as soon as wanted, Medicare managed care,Hispanic,6.7,Connecticut,53.1%
ObjectId("5ea70f4c0e75000020037159"),Adult hospital patients who strongly disagree or disagree that staff took their preferences and those of their family and caregiver into account when deciding what the patients discharge health care would be,Hispanic,5,Connecticut,54.3%
ObjectId("5ea70f4c0e7500002003715a"),Adults who had a doctor's office or clinic visit in the last 12 months whose health providers sometimes or never spent enough time with them, Medicare managed care,Hispanic,4.3,Connecticut,55.6%
ObjectId("5ea70f4c0e7500002003715b"),Adults who had a doctor´s office or clinic visit in the last 12 months who sometimes or never got advice to quit smoking from provider, Medicare fee-for-service,Hispanic,45.3,Connecticut,57.2%
ObjectId("5ea70f4c0e7500002003715c"),Home health care patients who had an emergency department visit and then hospitalized,Hispanic,21.7,Connecticut,60.3%
ObjectId("5ea70f4c0e7500002003715d"),Adults who had a doctor´s office or clinic visit in the last 12 months whose health providers sometimes or never spent enough time with them, Medicare fee-for-service,Hispanic,6.2,Connecticut,61.6%
ObjectId("5ea70f4c0e7500002003715e"),Long-stay nursing home patients experiencing one or more falls with major injury,Hispanic,0.7,Connecticut,68.3%
ObjectId("5ea70f4c0e7500002003715f"),Rating of health care 0-6 on a scale from 0 (worst grade) to 10 (best grade) by adults who had a doctor´s office or clinic visit in the last 12 months, Medicare managed care,Hispanic,12.6,Connecticut,75.8%
ObjectId("5ea70f4c0e75000020037160"),Home health care patients who had an emergency department visit without a hospitalization,Hispanic,5.3,Connecticut,84.7%
ObjectId("5ea70f4c0e75000020037161"),Low-risk, long-stay nursing home residents with loss of control of bowels or bladder,Hispanic,35.7,Connecticut,113.8%
ObjectId("5ea70f4c0e75000020037162"),Short-stay home health patients who had drug education on all medications,NHPI,97.1,Connecticut,
ObjectId("5ea70f4c0e75000020037163"),People who needed to see a doctor but could not because of cost in the past 12 months,NHPI,8.5,Connecticut,
ObjectId("5ea70f4c0e75000020037164"),Composite measure: Adults who had a doctor's office or clinic visit in the last 12 months whose health providers sometimes or never listened carefully, explained things clearly, respected what they had to say, and spent enough time with them, Medicare fee,NHPI,4,Connecticut,
ObjectId("5ea70f4c0e75000020037165"),Composite measure: Adults who had a doctor's office or clinic visit in the last 12 months whose health providers sometimes or never listened carefully, explained things clearly, respected what they had to say, and spent enough time with them, Medicare man,NHPI,2.8,Connecticut,
ObjectId("5ea70f4c0e75000020037166"),Adult hospital patients who strongly agree that they understood how to manage their health after discharge,NHPI,54.9,Connecticut,
ObjectId("5ea70f4c0e75000020037167"),Adult hospital patients who always had good communication with doctors in the hospital,NHPI,81.5,Connecticut,
ObjectId("5ea70f4c0e75000020037168"),Adult hospital patients who strongly agree that they understood the purpose for taking each of their medications after discharge,NHPI,52.7,Connecticut,
ObjectId("5ea70f4c0e75000020037169"),Adult hospital patients who always had good communication with nurses in the hospital,NHPI,81.7,Connecticut,
ObjectId("5ea70f4c0e7500002003716a"),Adults who had a doctor's office or clinic visit in the last 12 months whose health providers sometimes or never showed respect for what they had to say, Medicare fee-for-service,White,0,Connecticut,100%
ObjectId("5ea70f4c0e7500002003716b"),Adults who had a doctor's office or clinic visit in the last 12 months whose health providers sometimes or never listened carefully to them, Medicare fee-for-service,White,0,Connecticut,100%
ObjectId("5ea70f4c0e7500002003716c"),Adults who had a doctor´s office or clinic visit in the last 12 months whose health providers sometimes or never spent enough time with them, Medicare fee-for-service,White,0,Connecticut,100%
ObjectId("5ea70f4c0e7500002003716d"),Long-stay nursing home residents with a urinary tract infection,White,1.9,Connecticut,43%
ObjectId("5ea70f4c0e7500002003716e"),Adults who had a doctor's office or clinic visit in the last 12 months whose health providers sometimes or never listened carefully to them, Medicare managed care,White,2.3,Connecticut,4%
ObjectId("5ea70f4c0e7500002003716f"),Low-risk, long-stay nursing home residents with a catheter inserted and left in the bladder,White,2.5,Connecticut,4%
ObjectId("5ea70f4c0e75000020037170"),Adults who reported a home health provider asking to see all the prescription and over-the-counter medicines they were taking, when they first started getting home health care,White,86.5,Connecticut,1%
ObjectId("5ea70f4c0e75000020037171"),Short-stay home health patients who had diabetic foot care and patient education,White,98.3,Connecticut,0.3%
ObjectId("5ea70f4c0e75000020037172"),Long-stay nursing home residents have depressive symptoms,White,1.2,Connecticut,0.9%
ObjectId("5ea70f4c0e75000020037173"),Adults age 40 and over with diagnosed diabetes who received at least two hemoglobin A1c measurements in the calendar year,White,78,Connecticut,1.9%
ObjectId("5ea70f4c0e75000020037174"),Adults who reported a home health provider talking with them about all the prescription and over-the-counter medicines they were taking when they first started getting home health care,White,84.5,Connecticut,4.2%
ObjectId("5ea70f4c0e75000020037175"),Long-stay nursing home residents who were assessed for pneumococcal vaccination,White,93.3,Connecticut,4.8%
ObjectId("5ea70f4c0e75000020037176"),Adults who received a blood cholesterol measurement in the last 5 years,White,78.3,Connecticut,4.8%
ObjectId("5ea70f4c0e75000020037177"),Adults who reported being told what care and services they would get when they first started getting home health care,White,86.2,Connecticut,5.6%
ObjectId("5ea70f4c0e75000020037178"),Adults who reported that home health providers always treated them with courtesy and respect in the last 2 months of care,White,89.5,Connecticut,5.8%
ObjectId("5ea70f4c0e75000020037179"),Adults who did not have any problem with the care they received from their home health providers in the last 2 months of care,White,88.5,Connecticut,5.9%
ObjectId("5ea70f4c0e7500002003717a"),Adults who reported that home health providers always listen carefully to them in the last 2 months of care,White,82.4,Connecticut,6.3%
ObjectId("5ea70f4c0e7500002003717b"),Adults who reported that home health providers talked with them about when to take medicines in the last 2 months of care,White,31.6,Connecticut,6.7%
ObjectId("5ea70f4c0e7500002003717c"),Adults who reported that home health providers always treated them as gently as possible in the last 2 months of care,White,86.2,Connecticut,6.8%
ObjectId("5ea70f4c0e7500002003717d"),Short-stay nursing home residents who were assessed for pneumococcal vaccination,White,88.2,Connecticut,7.4%
ObjectId("5ea70f4c0e7500002003717e"),Adults who reported that home health providers talk about pain in the last 2 months of care,White,83.9,Connecticut,8.1%
ObjectId("5ea70f4c0e7500002003717f"),Long-stay nursing home residents with too much weight loss,White,5.8,Connecticut,8.4%
ObjectId("5ea70f4c0e75000020037180"),Adults who reported that home health providers talked with them about the purpose for taking their new or changed prescription medicines in the last 2 months of care,White,32.8,Connecticut,8.7%
ObjectId("5ea70f4c0e75000020037181"),Adults who reported that home health providers always kept them informed about when they would arrive at their home in the last 2 months of care,White,75.9,Connecticut,8.9%
ObjectId("5ea70f4c0e75000020037182"),Adults who reported that home health providers always explained things in a way that was easy to understand in the last 2 months of care,White,78.3,Connecticut,9.8%
ObjectId("5ea70f4c0e75000020037183"),Adults age 40 and over with diagnosed diabetes who received a dilated eye examination in the calendar year,Black,67.5,Connecticut,10.2%
ObjectId("5ea70f4c0e75000020037184"),Short-stay nursing home patients who had flu vaccination appropriately given,Black,83.3,Connecticut,10.3%
ObjectId("5ea70f4c0e75000020037185"),Home health care patients whose surgical wound was improved,Black,88.8,Connecticut,10.5%
ObjectId("5ea70f4c0e75000020037186"),Adults who reported a home health provider talking with them about how to set up their home so they can move around safely when they first started getting home health care,Black,71.1,Connecticut,11.2%
ObjectId("5ea70f4c0e75000020037187"),Adults who reported that home health providers always seem informed and up-to-date about all the cares or treatments they got at home in the last 2 months of care,Black,59.9,Connecticut,11.4%
ObjectId("5ea70f4c0e75000020037188"),Adults home health patients age 18 and over who reported that home health providers talked with them about the side effects of medicines in the last 2 months of care,Black,26.1,Connecticut,11.6%
ObjectId("5ea70f4c0e75000020037189"),Home health care patients whose pain when moving around decreased,Black,65.1,Connecticut,11.7%
ObjectId("5ea70f4c0e7500002003718a"),Adults who reported getting the help or advice they needed when they contacted their home health providers in the last 2 months of care,Black,26.6,Connecticut,12.6%
ObjectId("5ea70f4c0e7500002003718b"),Long-stay nursing home patients who were assessed and appropriately given the seasonal influenza vaccine,Black,80.9,Connecticut,14.0%
ObjectId("5ea70f4c0e7500002003718c"),Home health care patients whose management of oral medications improved,Black,56.7,Connecticut,14.1%
ObjectId("5ea70f4c0e7500002003718d"),Adults age 65 and over who received an influenza vaccination in the last flu season,Black,60.4,Connecticut,14.1%
ObjectId("5ea70f4c0e7500002003718e"),Home health care patients whose ability to walk or move around improved,Black,61.4,Connecticut,14.1%
ObjectId("5ea70f4c0e7500002003718f"),Home health care patients whose bathing improved,Black,63.7,Connecticut,15.5%
ObjectId("5ea70f4c0e75000020037190"),Home health patients who had improvement in upper body dressing,Black,65.3,Connecticut,15.6%
ObjectId("5ea70f4c0e75000020037191"),Home health care patients whose ability to get in and out of bed improved,Black,56.8,Connecticut,19.2%
ObjectId("5ea70f4c0e75000020037192"),Home health care patients whose shortness of breath decreased,Black,62,Connecticut,19.5%
ObjectId("5ea70f4c0e75000020037193"),Adults ages 18-64 at high risk (e.g., COPD) who received an influenza vaccination in the last flu season,Black,38.2,Connecticut,20.1%
ObjectId("5ea70f4c0e75000020037194"),Adults age 40 and over with diagnosed diabetes who had their feet checked for sores or irritation in the calendar year,Black,67.1,Connecticut,20.1%
ObjectId("5ea70f4c0e75000020037195"),Adults age 65 and over who ever received pneumococcal vaccination,Black,62.2,Connecticut,21.0%
ObjectId("5ea70f4c0e75000020037196"),Adults ages 18-64 at high risk (e.g., COPD) who ever received pneumococcal vaccination,Black,35.1,Connecticut,21.7%
ObjectId("5ea70f4c0e75000020037197"),Home health patients who had influenza vaccination during flu season,Black,66.2,Connecticut,21.9%
ObjectId("5ea70f4c0e75000020037198"),Adults age 40 and over with diagnosed diabetes who received a flu vaccination in the calendar year,Black,50.3,Connecticut,23.6%
ObjectId("5ea70f4c0e75000020037199"),Adult hospital patients who sometimes or never had good communication about medications they received in the hospital,Black,9.6,Connecticut,23.7%
ObjectId("5ea70f4c0e7500002003719a"),Long-stay nursing home residents whose  ability to move independently worsened,Black,17.1,Connecticut,24.5%
